reviews,overall_satisfaction,has_satisfaction,has_reviews,accommodates,bathrooms,bedrooms,address_length,room_type,log_price,price_capped
457,5.0,1,1,3,1.0,1.0,26,Entire home/apt,4.875197323201151,130.0
139,5.0,1,1,6,1.0,1.0,26,Private room,3.828641396489095,45.0
21,4.0,1,1,3,1.0,1.0,26,Entire home/apt,4.394449154672439,80.0
55,5.0,1,1,10,2.0,3.0,26,Entire home/apt,5.69035945432406,295.0
102,5.0,1,1,4,1.5,1.0,26,Entire home/apt,4.762173934797756,116.0
25,5.0,1,1,6,2.0,2.0,26,Entire home/apt,5.3981627015177525,220.0
24,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.983606621708336,145.0
12,5.0,1,1,1,0.5,1.0,26,Shared room,4.262679877041316,70.0
19,4.5,1,1,1,0.5,1.0,26,Shared room,4.262679877041316,70.0
6,4.0,1,1,1,0.5,1.0,26,Shared room,4.262679877041316,70.0
17,4.5,1,1,1,0.5,1.0,26,Shared room,4.262679877041316,70.0
9,4.5,1,1,1,0.5,1.0,26,Shared room,4.262679877041316,70.0
15,5.0,1,1,1,0.5,1.0,26,Shared room,4.262679877041316,70.0
17,4.0,1,1,2,0.5,1.0,26,Private room,4.875197323201151,130.0
30,4.0,1,1,4,1.0,1.0,26,Entire home/apt,4.61512051684126,100.0
59,4.5,1,1,4,1.0,1.0,26,Entire home/apt,4.48863636973214,88.0
30,4.0,1,1,1,1.0,1.0,26,Private room,3.912023005428146,49.0
61,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.941642422609304,139.0
4,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.219507705176107,67.0
37,5.0,1,1,4,1.0,2.0,26,Entire home/apt,4.564348191467836,95.0
51,5.0,1,1,2,1.0,1.0,26,Private room,4.330733340286331,75.0
171,5.0,1,1,2,1.0,0.0,26,Private room,3.555348061489413,34.0
54,4.5,1,1,6,3.5,4.0,26,Entire home/apt,5.564520407322694,260.0
13,3.5,1,1,2,1.0,0.0,26,Entire home/apt,4.394449154672439,80.0
142,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.418840607796598,82.0
9,4.5,1,1,2,1.0,1.0,26,Entire home/apt,4.836281906951478,125.0
14,5.0,1,1,6,1.0,2.0,26,Entire home/apt,4.795790545596741,120.0
79,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.454347296253507,85.0
111,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.330733340286331,75.0
196,4.5,1,1,2,1.0,0.0,26,Entire home/apt,4.02535169073515,55.0
23,4.0,1,1,3,1.0,1.0,26,Entire home/apt,4.543294782270004,93.0
46,5.0,1,1,2,0.5,1.0,26,Private room,5.017279836814924,150.0
75,5.0,1,1,2,2.0,1.0,26,Private room,3.912023005428146,49.0
73,5.0,1,1,2,2.0,1.0,26,Private room,3.912023005428146,49.0
10,4.5,1,1,3,1.0,0.0,26,Entire home/apt,4.61512051684126,100.0
35,4.5,1,1,3,1.0,1.0,26,Entire home/apt,4.867534450455582,129.0
74,4.5,1,1,2,1.5,1.0,26,Private room,3.713572066704308,40.0
30,4.5,1,1,4,1.0,1.0,26,Entire home/apt,4.605170185988092,99.0
33,5.0,1,1,4,1.5,2.0,26,Entire home/apt,5.010635294096256,149.0
147,5.0,1,1,3,1.0,1.0,26,Private room,3.9318256327243257,50.0
28,5.0,1,1,4,1.0,1.0,27,Entire home/apt,4.709530201312334,110.0
297,5.0,1,1,4,1.0,0.0,26,Entire home/apt,4.382026634673881,79.0
6,4.5,1,1,2,1.0,1.0,27,Private room,4.330733340286331,75.0
12,5.0,1,1,4,1.0,2.0,26,Entire home/apt,4.836281906951478,125.0
2,5.0,0,1,1,1.0,1.0,26,Private room,4.110873864173311,60.0
1,5.0,0,1,16,3.0,6.0,26,Entire home/apt,6.2166061010848646,500.0
20,4.0,1,1,2,1.0,0.0,26,Entire home/apt,4.330733340286331,75.0
97,4.5,1,1,4,1.0,1.0,26,Entire home/apt,4.709530201312334,110.0
243,4.5,1,1,8,1.0,3.0,26,Entire home/apt,4.127134385045092,61.0
157,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.7535901911063645,115.0
245,5.0,1,1,6,1.0,2.0,26,Entire home/apt,3.912023005428146,49.0
16,5.0,1,1,2,1.0,1.0,26,Private room,4.382026634673881,79.0
29,4.5,1,1,8,2.0,3.0,26,Entire home/apt,5.278114659230517,195.0
46,4.5,1,1,4,1.0,1.0,26,Entire home/apt,5.111987788356544,165.0
1,5.0,0,1,6,2.0,3.0,26,Entire home/apt,5.225746673713202,185.0
32,5.0,1,1,1,1.0,1.0,26,Private room,3.970291913552122,52.0
14,5.0,1,1,3,1.0,1.0,26,Entire home/apt,4.812184355372417,122.0
48,5.0,1,1,2,1.5,1.0,26,Private room,4.189654742026425,65.0
77,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.174387269895637,64.0
25,5.0,1,1,6,1.0,2.0,26,Entire home/apt,4.382026634673881,79.0
139,5.0,1,1,3,1.0,1.0,26,Entire home/apt,4.454347296253507,85.0
36,5.0,1,1,3,1.0,1.0,26,Private room,4.262679877041316,70.0
18,4.5,1,1,5,2.0,2.0,26,Entire home/apt,5.111987788356544,165.0
513,4.5,1,1,2,1.0,1.0,26,Private room,3.828641396489095,45.0
238,5.0,1,1,2,2.0,1.0,26,Private room,3.828641396489095,45.0
41,4.5,1,1,2,1.0,1.0,26,Entire home/apt,4.605170185988092,99.0
182,5.0,1,1,2,2.0,1.0,26,Private room,4.07753744390572,58.0
270,4.0,1,1,6,1.0,1.0,26,Entire home/apt,3.912023005428146,49.0
262,5.0,1,1,2,1.5,1.0,26,Private room,4.0943445622221,59.0
105,5.0,1,1,2,1.0,1.0,26,Private room,3.970291913552122,52.0
102,4.5,1,1,2,1.0,1.0,26,Entire home/apt,4.454347296253507,85.0
25,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.836281906951478,125.0
44,5.0,1,1,8,2.5,3.0,26,Entire home/apt,5.293304824724492,198.0
67,5.0,1,1,6,1.5,3.0,26,Entire home/apt,5.703782474656201,299.0
70,4.5,1,1,6,2.0,2.0,26,Entire home/apt,5.043425116919247,154.0
174,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.61512051684126,100.0
16,4.5,1,1,4,1.5,2.0,26,Entire home/apt,4.61512051684126,100.0
311,4.5,1,1,2,1.0,1.0,26,Entire home/apt,4.51085950651685,90.0
95,5.0,1,1,6,2.0,2.0,26,Entire home/apt,4.51085950651685,90.0
296,5.0,1,1,2,1.0,0.0,26,Entire home/apt,4.663439094112067,105.0
206,5.0,1,1,2,3.0,1.0,26,Private room,4.718498871295094,111.0
31,5.0,1,1,8,2.0,3.0,26,Entire home/apt,5.929589143389895,375.0
40,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.564348191467836,95.0
15,5.0,1,1,1,1.0,1.0,26,Private room,4.51085950651685,90.0
12,5.0,1,1,3,1.5,2.0,32,Entire home/apt,5.19295685089021,179.0
0,5.0,0,0,2,1.0,1.0,26,Private room,5.017279836814924,150.0
165,4.5,1,1,2,1.5,1.0,26,Private room,3.871201010907891,47.0
42,5.0,1,1,2,1.0,0.0,26,Private room,5.049856007249537,155.0
7,4.5,1,1,2,1.0,1.0,26,Private room,4.330733340286331,75.0
121,5.0,1,1,2,1.0,1.0,26,Private room,4.51085950651685,90.0
151,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.248495242049359,69.0
87,5.0,1,1,2,1.0,1.0,26,Private room,3.80666248977032,44.0
343,5.0,1,1,2,1.5,1.0,26,Private room,4.0943445622221,59.0
4,4.5,1,1,2,2.0,1.0,26,Private room,3.912023005428146,49.0
34,5.0,1,1,2,1.0,1.0,26,Private room,3.9318256327243257,50.0
74,5.0,1,1,3,1.0,1.0,26,Entire home/apt,5.3981627015177525,220.0
258,5.0,1,1,4,1.0,1.0,26,Private room,3.951243718581428,51.0
150,5.0,1,1,2,1.5,1.0,26,Entire home/apt,4.709530201312334,110.0
70,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.787491742782046,119.0
114,5.0,1,1,2,3.0,1.0,26,Private room,4.477336814478207,87.0
98,4.5,1,1,4,1.0,2.0,26,Entire home/apt,4.454347296253507,85.0
48,5.0,1,1,6,2.5,2.0,26,Entire home/apt,4.691347882229144,108.0
39,5.0,1,1,3,1.0,1.0,26,Entire home/apt,4.394449154672439,80.0
49,4.5,1,1,3,1.0,1.0,26,Entire home/apt,4.430816798843313,83.0
38,5.0,1,1,8,3.0,4.0,26,Entire home/apt,5.860786223465865,350.0
106,5.0,1,1,2,1.0,1.0,26,Entire home/apt,5.111987788356544,165.0
207,4.5,1,1,2,1.0,1.0,26,Private room,3.912023005428146,49.0
239,5.0,1,1,2,1.0,1.0,26,Private room,4.0943445622221,59.0
141,5.0,1,1,2,2.0,1.0,26,Private room,4.262679877041316,70.0
115,5.0,1,1,4,1.0,2.0,26,Entire home/apt,4.912654885736052,135.0
51,5.0,1,1,2,1.0,1.0,26,Private room,4.394449154672439,80.0
367,4.5,1,1,10,2.0,3.0,26,Entire home/apt,4.382026634673881,79.0
16,5.0,1,1,1,1.0,1.0,26,Private room,3.258096538021482,25.0
58,4.5,1,1,3,1.0,1.0,26,Entire home/apt,3.970291913552122,52.0
49,4.5,1,1,2,1.0,1.0,26,Private room,4.110873864173311,60.0
41,5.0,1,1,2,1.5,1.0,26,Private room,4.07753744390572,58.0
5,5.0,1,1,1,1.0,1.0,25,Private room,4.110873864173311,60.0
39,5.0,1,1,4,1.0,1.0,26,Entire home/apt,5.1647859739235145,174.0
107,5.0,1,1,2,1.0,0.0,26,Entire home/apt,4.454347296253507,85.0
68,4.5,1,1,6,1.0,2.0,26,Entire home/apt,6.2166061010848646,500.0
5,4.5,1,1,3,1.0,1.0,26,Entire home/apt,4.709530201312334,110.0
288,5.0,1,1,2,0.5,1.0,26,Private room,3.258096538021482,25.0
16,4.5,1,1,6,2.0,2.0,26,Entire home/apt,4.77912349311153,118.0
106,4.5,1,1,6,2.0,2.0,26,Entire home/apt,4.61512051684126,100.0
18,4.5,1,1,6,2.0,2.0,26,Entire home/apt,4.912654885736052,135.0
155,5.0,1,1,4,1.0,2.0,26,Entire home/apt,4.836281906951478,125.0
37,5.0,1,1,1,1.0,1.0,27,Private room,3.7612001156935615,42.0
157,5.0,1,1,2,1.0,0.0,26,Entire home/apt,4.330733340286331,75.0
56,5.0,1,1,5,1.0,2.0,26,Entire home/apt,4.709530201312334,110.0
111,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.406719247264253,81.0
2,5.0,0,1,2,1.0,1.0,26,Entire home/apt,4.7535901911063645,115.0
85,4.5,1,1,2,1.0,1.0,26,Private room,4.23410650459726,68.0
86,5.0,1,1,3,1.0,2.0,26,Entire home/apt,4.51085950651685,90.0
80,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.3694478524670215,78.0
68,5.0,1,1,2,1.0,1.0,26,Private room,4.02535169073515,55.0
130,5.0,1,1,10,3.0,4.0,26,Entire home/apt,5.525452939131784,250.0
29,4.5,1,1,1,1.0,0.0,26,Entire home/apt,4.499809670330265,89.0
226,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.7535901911063645,115.0
132,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.290459441148391,72.0
168,5.0,1,1,4,1.0,1.0,26,Private room,4.382026634673881,79.0
368,5.0,1,1,1,1.0,1.0,26,Private room,3.58351893845611,35.0
87,5.0,1,1,8,1.0,4.0,26,Entire home/apt,5.135798437050262,169.0
35,5.0,1,1,2,1.0,1.0,26,Private room,4.219507705176107,67.0
236,5.0,1,1,5,1.0,1.0,35,Entire home/apt,4.330733340286331,75.0
13,5.0,1,1,2,1.0,1.0,27,Entire home/apt,4.836281906951478,125.0
45,5.0,1,1,2,1.0,1.0,26,Private room,4.110873864173311,60.0
32,5.0,1,1,10,4.5,6.0,26,Entire home/apt,6.2166061010848646,500.0
258,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.330733340286331,75.0
97,5.0,1,1,2,1.0,1.0,27,Private room,3.7612001156935615,42.0
104,5.0,1,1,6,2.0,3.0,26,Entire home/apt,5.525452939131784,250.0
154,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.875197323201151,130.0
48,4.5,1,1,2,1.0,1.0,26,Private room,4.564348191467836,95.0
57,5.0,1,1,2,5.0,1.0,26,Private room,4.912654885736052,135.0
154,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.564348191467836,95.0
94,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.709530201312334,110.0
328,5.0,1,1,2,1.0,0.0,26,Entire home/apt,4.605170185988092,99.0
0,5.0,0,0,2,1.0,2.0,26,Entire home/apt,4.02535169073515,55.0
285,5.0,1,1,2,1.0,0.0,26,Entire home/apt,4.499809670330265,89.0
259,5.0,1,1,3,1.0,1.0,26,Entire home/apt,4.262679877041316,70.0
10,5.0,1,1,1,1.0,1.0,27,Private room,3.6635616461296463,38.0
142,4.5,1,1,6,1.0,1.0,26,Entire home/apt,4.454347296253507,85.0
62,4.5,1,1,4,1.0,2.0,26,Entire home/apt,4.820281565605037,123.0
218,5.0,1,1,2,2.0,1.0,26,Private room,3.7612001156935615,42.0
212,5.0,1,1,2,2.0,1.0,26,Private room,3.8918202981106265,48.0
251,5.0,1,1,2,1.0,0.0,26,Entire home/apt,4.31748811353631,74.0
10,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.382026634673881,79.0
411,5.0,1,1,2,1.0,1.0,26,Private room,3.737669618283368,41.0
251,5.0,1,1,6,2.0,2.0,26,Entire home/apt,4.875197323201151,130.0
5,5.0,1,1,5,1.5,2.0,26,Private room,4.605170185988092,99.0
41,5.0,1,1,4,2.0,2.0,26,Entire home/apt,5.111987788356544,165.0
38,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.61512051684126,100.0
224,4.5,1,1,4,1.0,1.0,26,Private room,3.4657359027997265,31.0
371,4.5,1,1,4,1.0,0.0,26,Entire home/apt,4.262679877041316,70.0
227,5.0,1,1,2,1.5,1.0,26,Private room,3.970291913552122,52.0
60,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.663439094112067,105.0
488,5.0,1,1,6,1.5,2.0,26,Entire home/apt,4.836281906951478,125.0
29,5.0,1,1,8,2.5,4.0,26,Entire home/apt,5.786897381366708,325.0
168,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.663439094112067,105.0
61,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.248495242049359,69.0
311,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.51085950651685,90.0
184,5.0,1,1,2,1.0,1.0,26,Private room,4.02535169073515,55.0
6,5.0,1,1,5,1.0,2.0,26,Entire home/apt,5.583496308781699,265.0
29,5.0,1,1,3,1.0,1.0,26,Entire home/apt,4.948759890378168,140.0
11,4.5,1,1,6,2.5,3.0,26,Entire home/apt,6.2166061010848646,500.0
12,5.0,1,1,2,2.0,1.0,26,Private room,4.605170185988092,99.0
233,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.454347296253507,85.0
124,5.0,1,1,2,1.0,1.0,26,Private room,3.8918202981106265,48.0
167,5.0,1,1,2,1.0,0.0,26,Entire home/apt,4.262679877041316,70.0
19,5.0,1,1,2,1.5,1.0,26,Private room,4.836281906951478,125.0
16,4.5,1,1,1,2.5,1.0,26,Private room,3.828641396489095,45.0
187,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.941642422609304,139.0
110,5.0,1,1,3,1.0,0.0,26,Entire home/apt,4.51085950651685,90.0
63,5.0,1,1,5,1.0,2.0,27,Entire home/apt,4.330733340286331,75.0
218,5.0,1,1,6,1.0,3.0,26,Entire home/apt,5.198497031265826,180.0
49,4.5,1,1,2,1.0,1.0,26,Entire home/apt,4.7535901911063645,115.0
61,4.5,1,1,4,1.0,2.0,26,Private room,4.61512051684126,100.0
186,5.0,1,1,4,1.0,0.0,26,Entire home/apt,4.248495242049359,69.0
11,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.499809670330265,89.0
0,5.0,0,0,5,2.0,5.0,27,Entire home/apt,5.655991810819852,285.0
34,4.5,1,1,4,1.0,1.0,27,Entire home/apt,5.017279836814924,150.0
69,5.0,1,1,3,1.0,1.0,26,Entire home/apt,5.66988092298052,289.0
29,5.0,1,1,2,1.0,1.0,26,Private room,4.262679877041316,70.0
15,4.5,1,1,3,1.0,0.0,26,Entire home/apt,4.499809670330265,89.0
54,5.0,1,1,6,1.0,3.0,26,Entire home/apt,5.278114659230517,195.0
33,4.5,1,1,6,1.0,3.0,26,Entire home/apt,5.318119993844216,203.0
40,4.5,1,1,4,1.0,1.0,26,Entire home/apt,4.836281906951478,125.0
205,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.158883083359672,63.0
37,5.0,1,1,2,1.0,0.0,26,Entire home/apt,4.07753744390572,58.0
268,5.0,1,1,4,2.0,2.0,26,Entire home/apt,5.303304908059076,200.0
63,5.0,1,1,6,2.0,1.0,26,Entire home/apt,5.225746673713202,185.0
25,4.0,1,1,2,1.0,0.0,26,Entire home/apt,4.330733340286331,75.0
105,5.0,1,1,4,1.0,1.0,26,Entire home/apt,5.41610040220442,224.0
221,4.5,1,1,4,1.0,1.0,26,Entire home/apt,4.820281565605037,123.0
138,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.700480365792417,109.0
96,5.0,1,1,4,2.0,2.0,26,Entire home/apt,5.525452939131784,250.0
119,5.0,1,1,2,1.0,2.0,26,Private room,4.189654742026425,65.0
42,5.0,1,1,2,1.0,1.0,26,Private room,4.51085950651685,90.0
6,5.0,1,1,1,3.5,1.0,26,Shared room,4.189654742026425,65.0
168,5.0,1,1,4,1.0,2.0,26,Entire home/apt,4.727387818712341,112.0
182,5.0,1,1,6,1.0,2.0,26,Entire home/apt,4.7535901911063645,115.0
51,5.0,1,1,6,2.0,3.0,26,Entire home/apt,5.420534999272286,225.0
84,5.0,1,1,8,2.0,4.0,26,Entire home/apt,5.472270673671475,237.0
3,4.5,1,1,1,1.0,1.0,26,Private room,3.912023005428146,49.0
24,4.5,1,1,2,1.0,1.0,26,Private room,4.564348191467836,95.0
351,5.0,1,1,2,1.0,0.0,26,Entire home/apt,4.51085950651685,90.0
241,5.0,1,1,2,1.0,1.0,26,Private room,4.02535169073515,55.0
88,4.5,1,1,2,1.0,1.0,26,Private room,4.262679877041316,70.0
270,5.0,1,1,2,1.0,1.0,26,Private room,3.58351893845611,35.0
274,5.0,1,1,4,1.0,2.0,26,Entire home/apt,4.948759890378168,140.0
83,5.0,1,1,8,2.0,3.0,26,Entire home/apt,5.981414211254481,395.0
80,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.382026634673881,79.0
43,4.5,1,1,2,1.0,1.0,26,Private room,4.110873864173311,60.0
254,5.0,1,1,2,1.0,1.0,26,Entire home/apt,5.017279836814924,150.0
45,5.0,1,1,12,3.0,5.0,26,Entire home/apt,5.272999558563747,194.0
38,5.0,1,1,3,1.0,1.0,31,Private room,4.61512051684126,100.0
98,4.5,1,1,4,1.0,2.0,26,Entire home/apt,4.564348191467836,95.0
27,5.0,1,1,4,2.5,2.0,26,Entire home/apt,4.454347296253507,85.0
0,5.0,0,0,3,1.5,2.0,32,Entire home/apt,5.525452939131784,250.0
11,5.0,1,1,2,2.0,1.0,26,Entire home/apt,5.303304908059076,200.0
1,5.0,0,1,8,3.0,4.0,26,Entire home/apt,5.420534999272286,225.0
85,4.5,1,1,3,1.0,1.0,26,Entire home/apt,4.499809670330265,89.0
268,5.0,1,1,1,2.0,1.0,26,Private room,3.828641396489095,45.0
11,4.5,1,1,5,1.0,3.0,26,Entire home/apt,5.111987788356544,165.0
42,4.5,1,1,4,1.0,1.0,26,Entire home/apt,4.709530201312334,110.0
152,5.0,1,1,3,1.0,1.0,26,Entire home/apt,4.23410650459726,68.0
152,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.330733340286331,75.0
137,5.0,1,1,3,1.0,0.0,26,Entire home/apt,4.61512051684126,100.0
30,5.0,1,1,1,1.0,1.0,26,Private room,4.51085950651685,90.0
56,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.700480365792417,109.0
191,4.5,1,1,2,1.0,1.0,26,Private room,4.110873864173311,60.0
267,5.0,1,1,2,1.0,1.0,26,Private room,3.9318256327243257,50.0
41,5.0,1,1,1,1.5,1.0,26,Private room,3.555348061489413,34.0
28,4.5,1,1,1,1.0,1.0,26,Private room,4.0943445622221,59.0
44,4.5,1,1,4,1.0,1.0,26,Entire home/apt,4.605170185988092,99.0
29,4.0,1,1,4,1.0,1.0,26,Entire home/apt,4.48863636973214,88.0
14,4.5,1,1,8,3.0,3.0,26,Entire home/apt,4.912654885736052,135.0
219,5.0,1,1,2,1.0,0.0,26,Entire home/apt,4.564348191467836,95.0
44,4.5,1,1,2,1.0,1.0,26,Entire home/apt,5.081404364984463,160.0
11,5.0,1,1,1,1.0,1.0,26,Shared room,3.58351893845611,35.0
103,5.0,1,1,2,1.0,0.0,26,Entire home/apt,4.61512051684126,100.0
67,4.5,1,1,3,3.0,1.0,26,Private room,4.189654742026425,65.0
242,5.0,1,1,4,1.0,0.0,26,Entire home/apt,4.700480365792417,109.0
59,5.0,1,1,2,1.0,1.0,26,Private room,5.159055299214529,173.0
39,4.0,1,1,3,1.0,1.0,26,Entire home/apt,4.51085950651685,90.0
363,4.5,1,1,2,1.0,1.0,26,Entire home/apt,4.709530201312334,110.0
175,5.0,1,1,2,1.0,0.0,26,Entire home/apt,3.9318256327243257,50.0
125,5.0,1,1,3,1.0,1.0,26,Entire home/apt,4.394449154672439,80.0
76,5.0,1,1,2,1.0,1.0,26,Private room,3.828641396489095,45.0
127,5.0,1,1,7,1.0,2.0,26,Entire home/apt,4.663439094112067,105.0
95,4.5,1,1,3,1.0,1.0,26,Entire home/apt,4.394449154672439,80.0
82,5.0,1,1,4,1.0,0.0,27,Entire home/apt,4.795790545596741,120.0
134,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.605170185988092,99.0
32,5.0,1,1,4,2.5,2.0,26,Entire home/apt,6.111467339502679,450.0
10,4.5,1,1,1,3.5,1.0,26,Shared room,4.158883083359672,63.0
9,5.0,1,1,1,3.5,1.0,26,Shared room,4.189654742026425,65.0
31,5.0,1,1,2,1.0,1.0,27,Entire home/apt,4.564348191467836,95.0
6,5.0,1,1,3,1.0,1.0,26,Entire home/apt,5.420534999272286,225.0
114,5.0,1,1,4,1.5,2.0,26,Entire home/apt,5.278114659230517,195.0
35,5.0,1,1,2,1.0,1.0,26,Entire home/apt,5.14166355650266,170.0
24,5.0,1,1,1,3.0,1.0,26,Private room,4.663439094112067,105.0
5,5.0,1,1,1,3.5,1.0,26,Shared room,4.189654742026425,65.0
9,5.0,1,1,1,3.5,1.0,26,Shared room,3.6635616461296463,38.0
133,4.5,1,1,1,1.0,1.0,26,Private room,4.007333185232471,54.0
110,4.5,1,1,1,1.0,1.0,26,Private room,3.6375861597263857,37.0
69,5.0,1,1,1,1.5,1.0,26,Private room,3.828641396489095,45.0
11,5.0,1,1,2,2.0,1.0,26,Entire home/apt,5.017279836814924,150.0
2,5.0,0,1,4,1.0,1.0,26,Entire home/apt,4.875197323201151,130.0
57,4.5,1,1,1,3.0,1.0,26,Private room,4.454347296253507,85.0
330,4.5,1,1,2,1.0,1.0,26,Entire home/apt,4.61512051684126,100.0
101,4.5,1,1,4,1.0,1.0,26,Entire home/apt,4.189654742026425,65.0
47,5.0,1,1,2,1.0,1.0,26,Private room,4.48863636973214,88.0
3,4.5,1,1,2,1.0,1.0,32,Private room,4.564348191467836,95.0
317,4.5,1,1,2,1.0,1.0,26,Private room,4.0943445622221,59.0
112,5.0,1,1,5,1.0,2.0,26,Private room,4.158883083359672,63.0
10,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.709530201312334,110.0
309,4.5,1,1,4,1.0,1.0,26,Entire home/apt,4.912654885736052,135.0
84,5.0,1,1,2,1.0,0.0,26,Entire home/apt,4.394449154672439,80.0
156,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.727387818712341,112.0
69,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.709530201312334,110.0
75,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.795790545596741,120.0
233,4.5,1,1,4,1.0,1.0,26,Entire home/apt,4.330733340286331,75.0
88,5.0,1,1,2,1.0,1.0,26,Private room,4.262679877041316,70.0
164,5.0,1,1,2,1.0,1.0,26,Private room,3.713572066704308,40.0
43,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.875197323201151,130.0
267,5.0,1,1,6,1.0,2.0,26,Entire home/apt,5.25227342804663,190.0
91,5.0,1,1,2,1.0,1.0,26,Private room,3.828641396489095,45.0
89,5.0,1,1,4,2.0,2.0,26,Entire home/apt,5.170483995038151,175.0
147,4.5,1,1,4,2.0,2.0,26,Entire home/apt,4.48863636973214,88.0
7,4.5,1,1,4,1.5,2.0,32,Entire home/apt,5.4638318050256105,235.0
37,4.5,1,1,3,1.0,0.0,26,Entire home/apt,4.564348191467836,95.0
36,4.5,1,1,3,1.0,2.0,26,Entire home/apt,5.081404364984463,160.0
63,4.5,1,1,16,4.0,4.0,26,Entire home/apt,6.186208623900494,485.0
20,4.5,1,1,2,1.0,1.0,27,Entire home/apt,5.017279836814924,150.0
135,5.0,1,1,8,2.5,2.0,26,Entire home/apt,5.010635294096256,149.0
155,5.0,1,1,4,1.0,1.0,32,Entire home/apt,4.709530201312334,110.0
10,5.0,1,1,5,1.5,3.0,26,Entire home/apt,6.2166061010848646,500.0
315,4.5,1,1,2,2.0,1.0,26,Private room,3.58351893845611,35.0
17,5.0,1,1,4,1.0,2.0,26,Entire home/apt,5.1298987149230735,168.0
18,5.0,1,1,9,4.0,5.0,26,Entire home/apt,6.2166061010848646,500.0
245,5.0,1,1,2,1.0,1.0,26,Private room,3.80666248977032,44.0
86,4.5,1,1,6,1.0,2.0,26,Entire home/apt,5.225746673713202,185.0
120,5.0,1,1,3,1.0,1.0,26,Entire home/apt,3.9318256327243257,50.0
10,4.5,1,1,2,1.0,1.0,27,Private room,3.713572066704308,40.0
183,5.0,1,1,2,1.0,1.0,26,Private room,3.713572066704308,40.0
19,5.0,1,1,2,1.5,1.0,26,Private room,5.525452939131784,250.0
171,5.0,1,1,6,1.0,1.0,26,Entire home/apt,4.663439094112067,105.0
1,5.0,0,1,2,1.0,1.0,26,Entire home/apt,4.330733340286331,75.0
42,5.0,1,1,4,1.0,1.0,26,Private room,5.049856007249537,155.0
111,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.736198448394496,113.0
84,5.0,1,1,2,1.0,1.0,26,Private room,4.248495242049359,69.0
53,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.330733340286331,75.0
231,4.5,1,1,2,1.0,1.0,26,Entire home/apt,4.02535169073515,55.0
18,4.0,1,1,4,1.0,0.0,26,Entire home/apt,4.51085950651685,90.0
167,5.0,1,1,4,1.0,1.0,27,Entire home/apt,4.912654885736052,135.0
177,5.0,1,1,2,1.0,0.0,26,Entire home/apt,4.330733340286331,75.0
23,5.0,1,1,4,1.0,2.0,26,Entire home/apt,5.017279836814924,150.0
7,4.5,1,1,2,1.0,1.0,26,Entire home/apt,5.303304908059076,200.0
15,5.0,1,1,6,3.0,3.0,26,Entire home/apt,5.1647859739235145,174.0
69,4.5,1,1,2,1.0,0.0,26,Entire home/apt,4.983606621708336,145.0
3,4.5,1,1,6,2.0,4.0,26,Entire home/apt,4.795790545596741,120.0
8,5.0,1,1,4,1.0,2.0,26,Entire home/apt,5.081404364984463,160.0
